timestamp,status,total_power,total_energy_since_reset,l1n_volt,current_l1,total_energy_l1,power_l1,l2n_volt,current_l2,total_energy_l2,power_l2,l3n_volt,current_l3,total_energy_l3,power_l3,frequency,alerts,alert_details
2021-12-20 11:00:00 +0000,ok,3616.254,105676752.578,230.678,9.165,26434889.267,2135.904,231.089,5.013,44700264.1,1085.331,231.14,1.888,34533021.9,395.019,48.981,,
2021-12-20 12:00:00 +0000,ok,3525.124,105680349.635,230.736,8.794,26436993.62,2038.058,231.115,5.034,44701344.877,1081.224,231.146,1.876,34533430.867,405.842,48.98,,
2021-12-20 13:00:00 +0000,ok,3446.735,105683838.319,230.801,8.515,26438990.052,1954.91,231.112,4.918,44702417.366,1052.406,231.25,2.078,34533851.133,439.419,48.981,,
2021-12-20 14:00:00 +0000,ok,3445.118,105687313.676,230.801,8.531,26440959.827,1962.777,231.119,4.89,44703477.767,1041.999,231.103,2.02,34534295.489,440.342,48.981,,
2021-12-20 15:00:00 +0000,ok,3420.09,105690733.256,230.801,8.43,26442907.374,1937.262,231.121,4.899,44704518.7,1044.839,231.11,2.0,34534728.833,437.989,48.98,,
2021-12-20 16:00:00 +0000,ok,1848.611,105693380.066,230.851,1.833,26444098.964,387.418,231.112,4.916,44705551.167,1051.501,231.139,1.879,34535149.967,409.692,48.981,,
2021-12-20 17:00:00 +0000,ok,1905.218,105695243.9,230.742,2.127,26444513.992,470.485,231.1,4.779,44706583.203,1026.865,231.144,1.858,34535568.333,407.868,48.98,,
2021-12-20 18:00:00 +0000,ok,1736.967,105697059.133,230.848,1.55,26444887.233,321.847,231.095,4.719,44707607.533,1010.283,231.143,1.834,34535972.633,404.837,48.981,,
2021-12-20 19:00:00 +0000,ok,1756.411,105698808.933,230.828,1.631,26445222.333,340.123,231.095,4.685,44708621.867,999.712,231.145,1.905,34536391.033,416.576,48.981,,
2021-12-20 20:00:00 +0000,ok,1881.039,105700647.9,230.831,1.749,26445601.633,369.872,231.094,4.697,44709625.385,1004.128,231.092,2.287,34536839.137,507.039,48.98,,
2021-12-20 21:00:00 +0000,ok,1821.86,105702496.638,230.87,1.67,26445944.402,339.77,231.089,4.755,44710648.416,1026.247,231.128,2.052,34537327.167,455.843,48.981,,
2021-12-20 22:00:00 +0000,ok,1772.673,105704292.5,230.955,1.522,26446263.389,306.396,231.035,4.807,44711676.733,1033.22,231.087,1.998,34537767.967,433.057,49.708,,
2021-12-20 23:00:00 +0000,ok,1724.474,105706042.805,230.999,1.511,26446569.4,309.021,231.008,4.73,44712697.231,1015.7,231.142,1.828,34538196.714,399.752,49.983,,
2021-12-21 00:00:00 +0000,ok,1786.712,105707809.183,230.861,1.954,26446944.967,411.14,231.028,4.729,44713701.902,1010.038,231.081,1.642,34538586.3,365.535,49.984,,
2021-12-21 01:00:00 +0000,ok,6303.204,105711107.814,230.883,7.348,26447651.569,1571.349,231.076,9.005,44714978.5,1979.514,230.168,13.298,34539898.076,2752.341,49.988,,
2021-12-21 02:00:00 +0000,ok,15184.125,105722321.97,229.577,20.117,26450613.054,4044.792,229.654,21.941,44718383.155,4566.319,228.786,31.38,34544745.616,6573.014,51.228,,
2021-12-21 03:00:00 +0000,ok,15935.967,105738360.863,229.257,22.167,26455028.396,4507.096,229.257,24.025,44723292.837,5010.53,228.582,31.05,34551460.132,6418.342,51.708,,
2021-12-21 04:00:00 +0000,ok,9804.494,105751600.268,229.994,12.947,26458794.34,2693.22,230.054,14.237,44727499.916,3074.403,229.426,19.515,34556726.147,4036.872,51.814,,
2021-12-21 05:00:00 +0000,ok,5371.898,105758685.235,230.688,5.426,26460579.76,1192.958,230.831,7.38,44729703.943,1686.031,230.113,11.599,34559820.828,2492.906,51.878,,
2021-12-21 06:00:00 +0000,ok,12619.61,105767349.377,229.45,17.716,26462869.257,3610.267,229.518,19.055,44732480.664,4042.332,228.968,24.1,34563419.893,4967.01,51.799,,
2021-12-21 07:00:00 +0000,ok,13273.975,105780614.662,229.341,18.846,26466682.651,3844.469,229.424,20.104,44736727.263,4259.581,228.863,25.121,34568624.86,5169.911,51.794,,
2021-12-21 08:00:00 +0000,ok,10907.288,105793024.51,229.846,14.246,26470257.722,2997.187,229.945,16.555,44740773.856,3663.039,229.363,20.229,34573412.142,4247.06,51.828,,
2021-12-21 09:00:00 +0000,ok,9678.367,105803240.129,230.373,14.699,26473425.134,3375.832,230.489,13.746,44744041.071,3133.869,229.771,15.116,34577193.647,3168.666,50.625,,
2021-12-21 10:00:00 +0000,ok,4094.474,105810069.496,230.798,8.656,26475994.968,1989.143,230.85,7.734,44746684.853,1708.061,230.908,1.852,34578805.933,397.27,48.981,,
2021-12-21 11:00:00 +0000,ok,3473.929,105813660.102,230.8,8.597,26477972.367,1977.014,231.098,5.06,44747897.682,1076.672,231.126,1.965,34579211.667,420.243,48.98,,
2021-12-21 12:00:00 +0000,ok,3715.047,105817238.933,230.686,9.265,26480024.767,2157.116,231.105,5.225,44749003.177,1116.011,231.222,2.071,34579627.1,441.92,48.981,,
2021-12-21 13:00:00 +0000,ok,3548.306,105820908.698,230.783,8.677,26482134.547,2001.496,231.117,5.071,44750095.567,1083.33,231.219,2.179,34580099.367,463.48,48.981,,
2021-12-21 14:00:00 +0000,ok,3546.825,105824454.005,230.801,8.762,26484132.1,2013.231,231.123,5.015,44751171.483,1070.736,231.217,2.175,34580571.0,462.858,48.981,,
2021-12-21 15:00:00 +0000,ok,3571.17,105828045.294,230.737,9.022,26486190.867,2084.93,231.121,4.909,44752246.467,1049.254,231.154,1.981,34581030.033,436.986,48.98,,
2021-12-21 16:00:00 +0000,ok,1908.198,105830800.683,230.869,2.042,26487461.167,434.356,231.116,4.907,44753302.184,1049.876,231.141,1.908,34581452.967,423.966,48.98,,
2021-12-21 17:00:00 +0000,ok,1926.649,105832680.2,231.008,1.755,26487838.8,341.977,231.11,5.027,44754354.124,1073.225,231.097,2.276,34581912.067,511.449,48.98,,
2021-12-21 18:00:00 +0000,ok,2071.204,105834645.733,230.784,2.313,26488245.233,520.068,231.113,4.993,44755410.792,1066.288,231.119,2.143,34582412.069,484.848,48.981,,
2021-12-21 19:00:00 +0000,ok,1972.524,105836692.667,230.814,2.101,26488760.06,462.379,231.119,4.954,44756476.0,1056.868,231.129,2.038,34582872.467,453.277,48.981,,
2021-12-21 20:00:00 +0000,ok,1843.751,105838608.767,230.902,1.872,26489187.233,388.478,231.111,4.866,44757522.467,1037.269,231.154,1.898,34583325.467,418.004,48.98,,
2021-12-21 21:00:00 +0000,ok,1822.702,105840446.625,230.867,1.727,26489559.767,364.522,231.104,4.923,44758573.367,1046.685,231.152,1.858,34583730.567,411.494,48.981,,
2021-12-21 22:00:00 +0000,ok,1828.439,105842277.441,230.903,1.817,26489926.179,377.196,231.099,4.885,44759622.5,1038.956,231.136,1.865,34584151.702,412.287,49.106,,
2021-12-21 23:00:00 +0000,ok,2051.009,105844257.018,230.727,2.455,26490410.867,547.975,231.02,4.934,44760674.9,1052.927,231.186,2.083,34584587.933,450.106,49.983,,
2021-12-22 00:00:00 +0000,ok,1785.23,105846150.974,230.969,1.725,26490846.633,355.335,231.044,4.962,44761722.733,1052.006,231.062,1.718,34584999.933,377.889,49.984,,
2021-12-22 01:00:00 +0000,ok,6328.371,105849600.08,230.805,7.135,26491555.815,1487.517,231.03,9.329,44763086.827,2059.105,230.083,13.595,34586379.37,2781.748,49.984,,
2021-12-22 02:00:00 +0000,ok,12960.436,105859511.024,229.868,18.915,26494319.968,3764.644,230.091,20.317,44766272.724,4213.286,229.331,25.075,34590338.3,4982.506,50.173,,
2021-12-22 03:00:00 +0000,ok,14195.062,105873628.452,229.715,19.653,26498321.375,3989.863,229.773,21.71,44770862.123,4560.178,229.102,27.452,34595865.279,5645.025,51.619,,
2021-12-22 04:00:00 +0000,ok,10079.767,105886123.622,230.037,12.801,26501757.992,2631.535,230.098,14.748,44774863.131,3184.23,229.5,20.317,34600921.853,4264.238,51.791,,
2021-12-22 05:00:00 +0000,ok,5491.526,105893403.208,230.686,5.029,26503466.8,1105.774,230.787,7.584,44777137.386,1734.856,230.116,12.094,34604222.06,2650.894,51.885,,
2021-12-22 06:00:00 +0000,ok,13193.55,105902257.834,229.409,18.009,26505692.04,3671.57,229.392,20.386,44780004.967,4319.48,228.862,25.129,34607981.017,5202.498,51.803,,
2021-12-22 07:00:00 +0000,ok,14471.275,105916720.987,229.154,20.7,26509829.286,4211.843,229.214,22.331,44784733.435,4714.995,228.665,26.957,34613577.583,5544.441,51.792,,
2021-12-22 08:00:00 +0000,ok,13634.985,105930936.409,229.249,19.365,26513991.764,3954.326,229.452,20.666,44789356.843,4440.434,228.871,25.23,34619007.742,5240.224,51.777,,
2021-12-22 09:00:00 +0000,ok,11119.767,105944038.718,229.841,18.221,26518191.559,4031.892,230.047,15.089,44793443.947,3233.129,229.197,19.143,34623824.34,3854.746,49.528,,
2021-12-22 10:00:00 +0000,ok,3539.24,105950373.262,230.764,8.925,26520925.585,2045.137,230.902,5.321,44795313.678,1136.33,230.954,1.704,34625556.767,357.773,48.98,,
2021-12-22 11:00:00 +0000,ok,3619.317,105953888.293,230.7,9.243,26522986.948,2144.371,231.06,5.152,44796407.011,1107.731,231.151,1.748,34625914.867,367.215,48.98,,
2021-12-22 12:00:00 +0000,ok,3656.941,105957572.433,230.703,9.266,26525176.067,2149.951,231.075,5.057,44797510.133,1085.978,231.229,2.023,34626303.867,421.012,48.98,,
2021-12-22 13:00:00 +0000,ok,3559.673,105961183.712,230.802,8.714,26527237.097,2001.015,231.088,5.041,44798606.5,1082.225,231.229,2.261,34626761.4,476.433,48.981,,
2021-12-22 14:00:00 +0000,ok,3579.642,105964760.217,230.803,8.859,26529248.874,2029.06,231.093,4.961,44799677.867,1069.492,231.198,2.167,34627252.0,481.09,48.981,,
2021-12-22 15:00:00 +0000,ok,3515.359,105968314.445,230.803,8.722,26531270.3,2000.684,231.105,4.994,44800747.0,1075.692,231.179,1.995,34627720.0,438.983,48.98,,
2021-12-22 16:00:00 +0000,ok,1928.213,105971048.867,230.885,2.069,26532509.267,438.571,231.103,5.024,44801818.429,1079.148,231.145,1.847,34628137.633,410.494,48.98,,
2021-12-22 17:00:00 +0000,ok,1827.303,105972920.695,230.868,1.767,26532899.398,371.513,231.097,4.96,44802893.5,1065.039,231.146,1.762,34628549.5,390.751,48.98,,
2021-12-22 18:00:00 +0000,ok,1775.147,105974711.5,230.861,1.727,26533261.967,366.825,231.092,4.823,44803944.986,1036.522,231.161,1.719,34628921.267,371.8,48.98,,
2021-12-22 19:00:00 +0000,ok,1789.44,105976513.067,230.908,1.877,26533644.137,388.276,231.097,4.769,44804992.167,1024.494,231.16,1.722,34629295.8,376.67,48.98,,
2021-12-22 20:00:00 +0000,ok,1810.609,105978293.628,230.892,1.825,26534020.333,389.948,231.052,4.868,44806021.3,1044.713,231.108,1.718,34629670.495,375.948,49.426,,
2021-12-22 21:00:00 +0000,ok,1949.82,105980206.44,230.772,2.328,26534507.4,514.76,230.997,4.991,44807076.733,1062.303,231.146,1.696,34630042.767,372.757,49.984,,
2021-12-22 22:00:00 +0000,ok,1804.295,105982061.469,231.001,1.813,26534938.005,376.311,230.994,4.971,44808127.133,1055.926,231.137,1.69,34630414.444,372.057,49.984,,
2021-12-22 23:00:00 +0000,ok,1788.528,105983845.024,231.003,1.73,26535301.333,361.939,230.995,4.933,44809176.506,1048.806,231.148,1.755,34630786.833,377.783,49.985,,
2021-12-23 00:00:00 +0000,ok,1772.568,105985638.711,230.962,1.901,26535675.933,389.769,231.015,4.891,44810223.466,1040.652,231.031,1.622,34631160.433,342.148,49.986,,
2021-12-23 01:00:00 +0000,ok,7722.535,105989448.4,230.591,8.94,26536486.475,1870.15,230.71,11.527,44811686.823,2510.861,229.835,16.175,34632695.79,3341.524,49.984,,
2021-12-23 02:00:00 +0000,ok,14143.99,106001708.535,229.571,19.312,26539824.59,3874.608,229.628,21.589,44815652.76,4480.755,228.892,28.266,34637650.868,5788.628,50.894,,
2021-12-23 03:00:00 +0000,ok,13869.259,106015449.671,229.833,17.01,26543361.145,3467.117,229.684,23.35,44820342.911,5091.99,229.226,25.497,34643166.185,5310.158,51.717,,
2021-12-23 04:00:00 +0000,ok,10102.95,106027935.877,230.07,12.366,26546554.223,2553.334,230.107,14.664,44824624.0,3175.228,229.4,20.862,34648177.23,4374.391,51.799,,
2021-12-23 05:00:00 +0000,ok,5481.308,106035137.6,230.639,5.529,26548259.367,1205.236,230.906,7.768,44826876.629,1776.663,230.141,11.615,34651421.343,2499.418,51.873,,
2021-12-23 06:00:00 +0000,ok,12602.874,106043850.587,229.576,16.563,26550471.933,3379.669,229.619,19.323,44829793.935,4148.884,228.922,24.54,34655004.327,5074.324,51.8,,
2021-12-23 07:00:00 +0000,ok,13614.036,106057084.714,229.224,19.432,26554136.527,3921.633,229.429,21.054,44834128.003,4497.524,228.785,25.374,34660241.3,5194.878,51.794,,
2021-12-23 08:00:00 +0000,ok,13036.611,106071057.393,229.592,16.815,26558012.206,3486.936,229.635,19.784,44838702.723,4293.806,228.932,25.127,34665761.581,5255.698,51.802,,
2021-12-23 09:00:00 +0000,ok,8968.698,106082260.701,230.196,14.802,26561514.61,3361.421,230.567,11.539,44842229.19,2589.114,229.749,14.595,34669935.791,3018.167,50.216,,
2021-12-23 10:00:00 +0000,ok,3796.262,106088050.589,230.559,9.212,26564087.567,2151.862,230.931,5.929,44843980.52,1260.763,230.926,1.808,34671406.067,383.637,48.98,,
2021-12-23 11:00:00 +0000,ok,3655.337,106091778.376,230.798,8.573,26566156.531,1967.739,231.108,5.732,44845221.767,1222.743,231.118,2.099,34671819.867,464.856,48.981,,
2021-12-23 12:00:00 +0000,ok,3561.793,106095369.653,230.801,8.456,26568101.982,1940.518,231.095,5.204,44846381.267,1115.047,231.175,2.348,34672305.767,506.228,48.98,,
2021-12-23 13:00:00 +0000,ok,3691.672,106098991.467,230.743,8.857,26570088.826,2050.157,231.102,5.179,44847489.678,1110.957,231.192,2.439,34672830.779,530.558,48.98,,
2021-12-23 14:00:00 +0000,ok,3699.188,106101411.889,230.802,8.461,26571425.716,1946.158,231.114,5.514,44848217.952,1179.027,231.161,2.598,34673187.619,574.003,48.98,,
2021-12-23 15:00:00 +0000,ok,3604.82,106106566.405,230.665,9.246,26574343.44,2158.904,231.095,4.887,44849806.453,1054.791,231.165,1.787,34673845.28,391.125,48.98,,
2021-12-23 16:00:00 +0000,ok,1869.147,106109005.567,230.845,1.745,26575419.433,368.236,231.122,5.032,44850784.467,1077.224,231.146,1.907,34674221.967,423.687,48.98,,
2021-12-23 17:00:00 +0000,ok,1885.173,106110885.933,230.831,1.905,26575801.5,410.171,231.108,4.928,44851858.352,1058.196,231.157,1.877,34674643.667,416.806,48.981,,
2021-12-23 18:00:00 +0000,ok,1830.929,106112732.54,230.88,1.548,26576149.433,318.949,231.108,5.052,44852934.556,1087.121,231.16,1.922,34675069.067,424.86,48.981,,
2021-12-23 19:00:00 +0000,ok,1803.005,106114551.367,230.881,1.565,26576476.933,322.325,231.107,4.953,44854003.24,1064.92,231.157,1.88,34675492.567,415.76,48.98,,
2021-12-23 20:00:00 +0000,ok,1892.843,106116391.054,230.847,1.892,26576837.033,404.207,231.098,4.996,44855060.667,1074.709,231.163,1.881,34675905.3,413.927,48.98,,
2021-12-23 21:00:00 +0000,ok,1795.067,106118246.033,230.885,1.578,26577206.867,319.591,231.098,4.967,44856134.033,1061.529,231.173,1.891,34676329.528,413.947,48.98,,
2021-12-23 22:00:00 +0000,ok,1810.246,106120050.472,230.991,1.617,26577515.0,323.761,231.033,5.037,44857209.733,1071.703,231.1,1.879,34676739.6,414.782,49.888,,
2021-12-23 23:00:00 +0000,ok,1810.185,106121871.431,231.001,1.575,26577842.833,312.607,231.014,4.972,44858279.933,1057.422,231.131,2.013,34677170.333,440.156,49.984,,
2021-12-24 00:00:00 +0000,ok,1754.077,106123653.197,230.943,1.618,26578154.833,321.466,231.051,4.96,44859339.331,1054.677,231.054,1.711,34677576.9,377.933,49.984,,
2021-12-24 01:00:00 +0000,ok,6146.353,106127123.441,230.562,7.059,26578883.0,1459.787,230.909,9.099,44860719.717,2020.375,230.02,12.941,34678940.167,2666.191,49.984,,
2021-12-24 02:00:00 +0000,ok,11611.48,106136390.827,229.784,16.851,26581397.147,3266.721,230.08,18.3,44863733.508,3789.674,229.317,23.166,34682679.514,4555.084,49.985,,
2021-12-24 03:00:00 +0000,ok,12217.585,106148327.256,230.093,17.365,26584781.576,3530.5,230.288,18.722,44867616.088,3931.092,229.549,23.648,34687350.258,4755.993,50.993,,
2021-12-24 04:00:00 +0000,ok,9578.842,106159875.064,230.249,12.039,26588007.81,2476.994,230.294,14.373,44871348.73,3112.574,229.652,19.272,34691937.732,3989.273,51.763,,
2021-12-24 05:00:00 +0000,ok,5198.745,106166714.482,230.779,4.561,26589553.216,1010.326,230.846,7.692,44873592.605,1754.288,230.134,11.294,34694991.582,2434.129,51.879,,
2021-12-24 06:00:00 +0000,ok,12379.551,106175181.843,229.521,16.666,26591670.5,3396.548,229.554,19.39,44876441.6,4166.347,228.929,23.502,34698489.509,4816.654,51.811,,
2021-12-24 07:00:00 +0000,ok,14902.152,106189186.8,229.042,21.389,26595624.607,4317.903,229.2,23.333,44881147.343,4960.958,228.575,27.559,34703834.974,5623.291,51.785,,
2021-12-24 08:00:00 +0000,ok,11823.254,106203109.619,229.601,15.71,26599629.7,3226.908,229.748,18.055,44885770.487,3938.129,229.077,22.46,34709129.788,4658.217,51.705,,
2021-12-24 09:00:00 +0000,ok,8384.363,106213085.435,230.406,13.54,26602691.794,3113.351,230.69,10.286,44888866.313,2311.827,229.838,14.084,34712947.428,2959.184,50.901,,
2021-12-24 10:00:00 +0000,ok,3721.812,106218699.914,230.783,8.64,26605139.537,1986.43,230.971,5.939,44890503.233,1260.642,230.88,2.178,34714478.0,474.74,48.98,,
2021-12-24 11:00:00 +0000,ok,3676.553,106222362.543,230.802,8.679,26607118.567,1995.979,231.14,5.797,44891735.267,1229.76,231.107,2.102,34714930.7,450.814,48.98,,
2021-12-24 12:00:00 +0000,ok,3597.63,106226031.582,230.8,8.572,26609109.128,1969.937,231.114,5.473,44892953.167,1166.538,231.224,2.153,34715387.8,461.155,48.981,,
2021-12-24 13:00:00 +0000,ok,3596.2,106229631.743,230.801,8.676,26611087.167,1994.379,231.097,5.268,44894097.5,1128.886,231.206,2.199,34715866.867,472.936,48.981,,
2021-12-24 14:00:00 +0000,ok,3554.253,106233181.892,230.776,8.68,26613077.463,1999.188,231.095,5.009,44895177.367,1079.641,231.212,2.203,34716347.766,475.423,48.981,,
2021-12-24 15:00:00 +0000,ok,3623.774,106236809.955,230.755,8.896,26615138.339,2056.918,231.106,5.023,44896262.0,1076.41,231.212,2.255,34716829.1,490.446,48.981,,
2021-12-24 16:00:00 +0000,ok,1967.391,106239618.65,230.829,1.946,26616373.6,426.928,231.093,5.02,44897353.501,1077.489,231.18,2.11,34717311.0,462.974,48.98,,
2021-12-24 17:00:00 +0000,ok,2110.132,106241643.602,230.743,2.585,26616863.663,579.846,231.088,5.118,44898454.307,1099.953,231.128,1.974,34717744.333,430.333,48.981,,
2021-12-24 18:00:00 +0000,ok,1879.697,106243631.133,230.845,1.616,26617329.033,344.598,231.095,5.161,44899547.567,1108.527,231.127,1.951,34718170.433,426.572,48.981,,
2021-12-24 19:00:00 +0000,ok,1872.045,106245504.437,230.867,1.703,26617685.533,364.41,231.098,5.063,44900646.933,1086.771,231.138,1.917,34718589.2,420.865,48.98,,
2021-12-24 20:00:00 +0000,ok,1839.385,106247364.342,230.872,1.585,26618036.833,334.048,231.112,5.098,44901736.6,1090.02,231.158,1.88,34719018.833,415.317,48.98,,
2021-12-24 21:00:00 +0000,ok,1923.605,106248453.0,230.991,1.778,26618244.2,377.406,231.093,5.482,44902375.4,1170.15,231.14,1.732,34719240.0,376.05,49.94,,
2021-12-28 09:00:00 +0000,ok,8400.827,106746346.769,230.275,21.573,26782481.2,4970.865,230.791,9.502,45082010.951,2095.968,230.711,6.556,34873271.25,1333.994,48.98,,
2021-12-28 10:00:00 +0000,ok,5794.728,106751750.655,230.486,17.892,26786105.929,4121.53,230.903,6.377,45083294.933,1331.202,230.889,1.595,34873770.8,341.996,48.98,,
2021-12-28 11:00:00 +0000,ok,5700.142,106757459.879,230.403,18.135,26790237.557,4178.085,231.108,5.469,45084525.033,1159.685,231.085,1.713,34874118.117,362.372,48.98,,
2021-12-28 12:00:00 +0000,ok,5760.948,106763250.977,230.386,18.063,26794454.16,4167.299,231.11,5.398,45085700.233,1149.022,231.196,2.065,34874518.433,444.627,48.98,,
2021-12-28 13:00:00 +0000,ok,6055.268,106769085.834,230.299,18.872,26798697.807,4368.351,231.109,5.427,45086843.1,1160.017,231.184,2.391,34874960.867,526.899,48.98,,
2021-12-28 14:00:00 +0000,ok,5836.344,106775155.541,230.397,18.044,26802989.503,4163.792,231.122,5.173,45087971.3,1101.247,231.169,2.599,34875617.529,571.305,48.981,,
2021-12-28 15:00:00 +0000,ok,5703.239,106780879.767,230.421,17.988,26807127.692,4145.553,231.122,5.148,45089085.233,1098.797,231.17,2.152,34876087.167,458.889,48.981,,
2021-12-28 16:00:00 +0000,ok,1917.546,106784728.067,230.802,1.802,26809438.4,392.657,231.109,5.219,45090191.1,1115.869,231.103,1.971,34876518.633,409.02,48.98,,
2021-12-28 17:00:00 +0000,ok,1915.895,106786569.933,230.829,1.561,26809763.033,332.051,231.101,5.197,45091289.802,1114.423,231.069,2.237,34876938.933,469.421,48.98,,
2021-12-28 18:00:00 +0000,ok,2399.695,106788659.606,230.927,1.472,26810079.4,310.226,230.987,7.428,45092579.93,1649.031,231.079,2.138,34877421.433,440.438,49.642,,
2021-12-28 19:00:00 +0000,ok,1846.199,106790891.9,230.999,1.588,26810403.655,331.135,231.115,5.229,45094100.063,1114.631,231.078,1.897,34877804.133,400.433,49.984,,
2021-12-28 20:00:00 +0000,ok,1826.821,106792712.733,231.0,1.492,26810728.633,313.19,231.122,5.208,45095185.167,1109.979,231.118,1.909,34878220.333,403.652,49.984,,
2021-12-28 21:00:00 +0000,ok,1906.923,106794588.3,230.847,1.941,26811096.9,421.255,231.082,5.143,45096287.167,1099.794,231.041,1.784,34878622.433,385.874,49.985,,
2021-12-28 22:00:00 +0000,ok,2460.468,106796572.358,230.998,1.503,26811464.433,315.066,230.941,8.038,45097537.5,1792.401,231.159,1.696,34878992.033,353.001,49.985,,
