latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.40001,0.5,17.0,3600,Europe/London,BST

time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (km/h),windspeed_100m (km/h)
2023-03-20T08:00,8.6,87,6.5,0.10,51,100,100,32,98,7.0,0.0,7.0,0.0,20.4,33.1
2023-03-20T09:00,9.0,88,7.2,0.00,3,100,100,23,98,38.0,0.0,38.0,0.0,20.1,33.4
2023-03-20T10:00,9.4,89,7.7,0.10,51,100,100,37,100,80.0,5.0,75.0,7.2,20.9,32.3
2023-03-20T11:00,9.8,89,8.0,0.10,51,100,100,30,95,97.0,1.0,96.0,8.6,20.9,30.8
2023-03-20T12:00,10.3,88,8.4,0.00,3,100,100,19,49,122.0,1.0,121.0,1.8,21.9,32.3
2023-03-20T13:00,10.8,87,8.7,0.00,3,100,100,24,61,160.0,2.0,158.0,2.0,22.7,32.6
2023-03-20T14:00,11.1,87,9.0,0.00,3,100,100,37,96,162.0,7.0,155.0,6.4,22.9,32.6
2023-03-20T15:00,11.1,88,9.2,0.00,3,100,100,58,98,143.0,18.0,125.0,21.8,21.7,32.1
2023-03-20T16:00,10.9,90,9.4,0.00,3,100,100,88,100,123.0,11.0,112.0,28.4,19.1,30.8
2023-03-20T17:00,10.4,93,9.3,0.00,3,100,100,98,97,48.0,0.0,48.0,10.2,18.1,30.6
2023-03-20T18:00,10.2,94,9.2,0.10,51,100,100,98,100,38.0,3.0,35.0,5.2,18.1,30.0
2023-03-20T19:00,9.8,95,9.0,0.00,3,100,100,100,99,7.0,0.0,7.0,5.9,17.6,29.3
2023-03-20T20:00,9.5,95,8.8,0.20,51,100,100,100,99,0.0,0.0,0.0,0.0,16.9,27.7
2023-03-20T21:00,9.4,95,8.7,0.10,51,100,96,100,100,0.0,0.0,0.0,0.0,17.0,28.0
2023-03-20T22:00,9.4,94,8.5,0.30,51,100,82,90,100,0.0,0.0,0.0,0.0,17.8,29.6
2023-03-20T23:00,9.3,93,8.3,0.30,51,100,83,83,98,0.0,0.0,0.0,0.0,16.0,27.3
2023-03-21T00:00,9.1,93,8.1,0.40,51,100,35,89,98,0.0,0.0,0.0,0.0,16.0,27.4
2023-03-21T01:00,8.7,94,7.8,0.60,53,79,23,48,98,0.0,0.0,0.0,0.0,15.6,27.1
2023-03-21T02:00,8.6,93,7.5,0.20,51,100,45,59,100,0.0,0.0,0.0,0.0,14.8,26.9
2023-03-21T03:00,8.7,92,7.5,0.00,3,100,96,53,99,0.0,0.0,0.0,0.0,16.9,30.0
2023-03-21T04:00,8.5,92,7.3,0.00,2,62,3,50,98,0.0,0.0,0.0,0.0,16.4,28.6
2023-03-21T05:00,8.2,92,7.0,0.00,2,80,9,70,99,0.0,0.0,0.0,0.0,16.9,29.4
2023-03-21T06:00,7.7,92,6.6,0.00,3,100,31,96,100,0.0,0.0,0.0,0.0,17.1,30.1
2023-03-21T07:00,7.7,92,6.5,0.00,3,100,73,100,100,0.0,0.0,0.0,0.0,17.9,30.8
2023-03-21T08:00,8.3,93,7.2,0.10,51,100,94,98,100,11.0,0.0,11.0,0.0,19.1,31.9
2023-03-21T09:00,8.8,93,7.8,0.00,3,100,100,94,53,49.0,1.0,48.0,1.5,19.8,33.0
2023-03-21T10:00,9.5,91,8.1,0.00,3,100,100,49,0,75.0,5.0,70.0,8.5,23.5,34.5
2023-03-21T11:00,10.4,89,8.7,0.00,2,74,78,6,0,141.0,14.0,127.0,20.2,23.7,35.1
2023-03-21T12:00,11.9,80,8.5,0.10,51,62,64,8,0,232.0,32.0,200.0,38.3,27.4,40.2
2023-03-21T13:00,12.7,73,8.0,0.20,51,87,84,19,1,343.0,100.0,243.0,103.3,29.3,42.3
2023-03-21T14:00,13.3,69,7.6,0.10,51,100,99,25,12,378.0,188.0,190.0,242.3,30.8,44.3
2023-03-21T15:00,12.8,73,8.1,0.10,51,100,91,22,73,239.0,76.0,163.0,223.3,31.3,45.1
2023-03-21T16:00,12.5,76,8.4,0.00,2,65,54,15,25,222.0,68.0,154.0,116.5,28.5,42.1
2023-03-21T17:00,12.3,78,8.5,0.00,2,53,50,12,1,245.0,133.0,112.0,233.9,27.5,40.7
2023-03-21T18:00,11.5,79,7.9,0.00,3,95,73,13,71,155.0,89.0,66.0,358.9,25.7,40.2
2023-03-21T19:00,10.6,81,7.4,0.00,2,55,6,32,100,44.0,16.0,28.0,227.8,24.3,39.0
2023-03-21T20:00,9.9,84,7.2,0.00,1,40,8,5,100,0.0,0.0,0.0,2.2,23.3,38.2
2023-03-21T21:00,9.3,85,6.9,0.00,2,52,19,8,100,0.0,0.0,0.0,0.0,22.8,37.3
2023-03-21T22:00,9.4,83,6.6,0.00,2,74,22,40,100,0.0,0.0,0.0,0.0,22.9,37.6
2023-03-21T23:00,9.5,82,6.5,0.00,3,100,57,71,100,0.0,0.0,0.0,0.0,25.1,41.3
2023-03-22T00:00,9.7,82,6.8,0.00,2,60,7,40,100,0.0,0.0,0.0,0.0,26.2,42.5
2023-03-22T01:00,10.0,81,6.9,0.00,3,94,10,91,100,0.0,0.0,0.0,0.0,27.2,44.6
2023-03-22T02:00,9.9,81,6.8,0.10,51,100,81,100,100,0.0,0.0,0.0,0.0,29.2,47.2
2023-03-22T03:00,9.5,84,6.9,0.60,53,100,99,96,99,0.0,0.0,0.0,0.0,30.1,48.2
2023-03-22T04:00,9.3,86,7.2,0.40,51,100,96,39,98,0.0,0.0,0.0,0.0,32.4,51.1
2023-03-22T05:00,9.5,87,7.4,0.30,51,100,100,85,97,0.0,0.0,0.0,0.0,32.8,51.8
2023-03-22T06:00,9.5,89,7.8,0.30,51,100,100,91,99,0.0,0.0,0.0,0.0,32.8,52.1
2023-03-22T07:00,9.8,89,8.0,0.20,51,100,100,57,99,0.0,0.0,0.0,0.0,32.5,51.8
2023-03-22T08:00,9.7,91,8.3,0.30,51,100,100,98,100,9.0,0.0,9.0,0.0,32.0,50.7
2023-03-22T09:00,9.9,92,8.7,0.30,51,100,100,97,100,25.0,0.0,25.0,0.0,30.3,47.6
2023-03-22T10:00,10.2,93,9.0,0.00,3,100,100,23,100,33.0,0.0,33.0,0.0,27.2,42.6
2023-03-22T11:00,10.8,92,9.5,0.00,3,100,82,98,98,86.0,0.0,86.0,0.0,26.6,40.8
2023-03-22T12:00,11.0,93,9.9,0.30,51,100,100,100,95,115.0,0.0,115.0,0.0,25.0,41.1
2023-03-22T13:00,11.3,90,9.8,0.10,51,100,99,99,66,170.0,18.0,152.0,9.8,23.9,37.7
2023-03-22T14:00,11.8,87,9.6,0.10,51,100,93,94,57,215.0,85.0,130.0,79.3,27.3,41.4
2023-03-22T15:00,12.3,84,9.7,0.10,51,100,74,69,88,264.0,125.0,139.0,167.0,28.8,43.1
2023-03-22T16:00,12.8,83,9.9,0.00,3,100,52,57,96,377.0,238.0,139.0,344.5,24.3,37.2
2023-03-22T17:00,12.5,83,9.7,0.00,3,100,47,98,96,268.0,141.0,127.0,432.8,24.2,36.4
2023-03-22T18:00,11.8,86,9.5,0.00,3,86,43,47,64,117.0,17.0,100.0,206.7,23.1,35.9
2023-03-22T19:00,11.2,87,9.1,0.00,3,100,83,26,99,41.0,8.0,33.0,49.1,23.2,37.6
2023-03-22T20:00,10.6,93,9.6,0.00,3,100,97,58,100,0.0,0.0,0.0,1.6,24.2,38.6
2023-03-22T21:00,10.7,91,9.3,0.00,3,100,79,70,100,0.0,0.0,0.0,0.0,28.0,43.8
2023-03-22T22:00,10.7,89,8.9,0.00,3,94,51,34,93,0.0,0.0,0.0,0.0,29.2,45.8
2023-03-22T23:00,10.5,87,8.3,0.00,1,43,27,16,29,0.0,0.0,0.0,0.0,30.8,49.0
2023-03-23T00:00,10.3,85,7.8,0.00,2,54,7,77,4,0.0,0.0,0.0,0.0,32.9,52.4
2023-03-23T01:00,10.2,86,7.9,0.80,53,100,81,99,0,0.0,0.0,0.0,0.0,35.1,55.7
2023-03-23T02:00,10.1,86,7.9,0.40,51,84,42,77,0,0.0,0.0,0.0,0.0,32.1,50.8
2023-03-23T03:00,9.7,87,7.7,0.10,51,17,11,12,0,0.0,0.0,0.0,0.0,27.1,44.2
2023-03-23T04:00,9.3,88,7.3,0.00,1,29,24,13,0,0.0,0.0,0.0,0.0,24.6,40.9
2023-03-23T05:00,8.9,88,7.0,0.00,0,16,16,3,1,0.0,0.0,0.0,0.0,24.0,40.0
2023-03-23T06:00,8.4,89,6.8,0.00,0,8,7,2,0,0.0,0.0,0.0,0.0,23.0,38.7
2023-03-23T07:00,8.3,90,6.8,0.00,0,4,3,2,0,0.0,0.0,0.0,0.0,20.6,35.7
2023-03-23T08:00,8.8,89,7.1,0.00,0,17,18,1,0,48.0,26.0,22.0,0.0,21.3,35.5
2023-03-23T09:00,9.9,88,8.0,0.00,1,25,28,0,0,175.0,106.0,69.0,377.9,23.2,37.1
2023-03-23T10:00,11.2,79,7.6,0.00,1,29,30,4,0,281.0,181.0,100.0,464.4,31.6,46.4
2023-03-23T11:00,11.9,80,8.7,0.10,51,54,21,49,20,334.0,220.0,114.0,450.3,30.6,44.9
2023-03-23T12:00,12.8,80,9.5,0.10,51,78,44,63,2,499.0,375.0,124.0,551.9,34.9,50.3
2023-03-23T13:00,12.9,81,9.7,0.10,51,60,39,42,0,411.0,201.0,210.0,480.5,36.8,53.6
2023-03-23T14:00,13.3,78,9.4,0.10,51,49,37,25,1,534.0,378.0,156.0,451.0,33.6,48.8
2023-03-23T15:00,13.4,77,9.5,0.10,51,48,37,23,3,413.0,235.0,178.0,508.9,34.1,49.8
2023-03-23T16:00,13.5,75,9.1,0.20,51,100,38,100,26,381.0,215.0,166.0,407.4,32.1,47.2
2023-03-23T17:00,12.8,78,9.0,0.10,51,100,38,100,99,229.0,73.0,156.0,308.5,27.9,42.6
2023-03-23T18:00,12.0,82,9.1,0.40,51,100,99,99,99,96.0,4.0,92.0,90.2,25.0,40.1
2023-03-23T19:00,11.0,89,9.2,0.70,53,100,100,100,100,15.0,0.0,15.0,1.8,27.0,44.1
2023-03-23T20:00,11.0,90,9.4,0.50,53,100,100,98,100,0.0,0.0,0.0,0.0,30.3,48.6
2023-03-23T21:00,10.9,91,9.5,0.30,51,100,100,99,100,0.0,0.0,0.0,0.0,29.2,46.6
2023-03-23T22:00,10.7,93,9.6,0.70,53,100,100,86,100,0.0,0.0,0.0,0.0,25.3,40.9
2023-03-23T23:00,10.6,94,9.7,0.30,51,100,92,77,100,0.0,0.0,0.0,0.0,24.0,38.2
2023-03-24T00:00,10.3,92,9.1,0.00,3,98,51,37,98,0.0,0.0,0.0,0.0,24.4,39.0
2023-03-24T01:00,9.8,89,8.1,0.00,1,49,29,17,41,0.0,0.0,0.0,0.0,26.0,42.2
2023-03-24T02:00,9.3,89,7.6,0.00,1,45,34,24,1,0.0,0.0,0.0,0.0,25.6,42.1
2023-03-24T03:00,8.8,91,7.4,0.00,1,40,23,32,0,0.0,0.0,0.0,0.0,25.5,41.5
2023-03-24T04:00,8.7,91,7.3,0.00,0,5,3,3,0,0.0,0.0,0.0,0.0,23.7,39.2
2023-03-24T05:00,8.3,91,7.0,0.00,0,8,5,3,5,0.0,0.0,0.0,0.0,22.8,38.2
2023-03-24T06:00,8.1,92,6.9,0.00,0,8,6,2,4,0.0,0.0,0.0,0.0,22.2,37.4
2023-03-24T07:00,8.0,92,6.8,0.00,1,20,21,1,2,0.0,0.0,0.0,0.0,21.9,37.0
2023-03-24T08:00,8.6,89,6.9,0.00,1,38,38,6,0,50.0,26.0,24.0,0.0,22.9,37.2
2023-03-24T09:00,9.6,84,7.1,0.00,1,20,21,2,0,173.0,102.0,71.0,349.3,23.7,36.4
2023-03-24T10:00,10.8,75,6.5,0.00,1,32,26,14,0,309.0,209.0,100.0,477.1,29.3,43.1
2023-03-24T11:00,11.8,66,5.5,0.00,2,50,34,20,26,436.0,316.0,120.0,582.2,26.2,37.4
2023-03-24T12:00,12.3,61,5.0,0.00,3,86,41,48,67,548.0,427.0,121.0,692.5,30.0,43.5
2023-03-24T13:00,12.0,66,6.0,0.10,51,100,61,58,63,442.0,234.0,208.0,554.0,29.5,43.3
2023-03-24T14:00,11.9,75,7.6,0.30,51,44,23,8,60,410.0,230.0,180.0,347.3,28.7,41.9
2023-03-24T15:00,12.0,75,7.7,0.10,51,32,23,7,24,396.0,253.0,143.0,390.4,30.4,44.1
2023-03-24T16:00,11.9,70,6.7,0.00,1,49,11,33,65,367.0,224.0,143.0,429.5,34.6,50.4
2023-03-24T17:00,11.7,69,6.2,0.00,2,57,33,26,40,274.0,168.0,106.0,420.7,32.0,47.7
2023-03-24T18:00,11.0,74,6.5,0.00,1,43,33,12,21,188.0,113.0,75.0,423.4,31.0,48.0
2023-03-24T19:00,10.2,76,6.1,0.00,2,53,36,18,33,52.0,23.0,29.0,299.2,29.2,45.7
2023-03-24T20:00,9.6,76,5.5,0.00,2,56,37,21,33,1.0,0.0,1.0,7.8,27.8,44.2
2023-03-24T21:00,9.2,77,5.3,0.00,2,57,33,28,35,0.0,0.0,0.0,0.0,27.5,43.8
2023-03-24T22:00,8.8,79,5.4,0.00,3,86,54,41,42,0.0,0.0,0.0,0.0,27.5,43.9
2023-03-24T23:00,8.7,80,5.5,0.00,1,37,15,28,21,0.0,0.0,0.0,0.0,26.6,43.1
2023-03-25T00:00,8.4,81,5.4,0.00,1,40,19,13,49,0.0,0.0,0.0,0.0,26.5,43.0
2023-03-25T01:00,8.2,81,5.1,0.00,1,27,6,13,46,0.0,0.0,0.0,0.0,26.9,43.6
2023-03-25T02:00,8.0,80,4.7,0.00,1,42,20,18,43,0.0,0.0,0.0,0.0,27.3,44.3
2023-03-25T03:00,7.8,78,4.2,0.00,1,24,2,21,33,0.0,0.0,0.0,0.0,28.6,45.5
2023-03-25T04:00,7.7,76,3.8,0.00,2,60,0,59,81,0.0,0.0,0.0,0.0,29.0,47.0
2023-03-25T05:00,7.8,76,3.7,0.10,51,40,1,22,85,0.0,0.0,0.0,0.0,28.5,46.9
2023-03-25T06:00,7.9,75,3.7,0.00,2,71,39,20,78,0.0,0.0,0.0,0.0,29.8,47.7
2023-03-25T07:00,8.1,73,3.6,0.00,2,53,40,17,24,0.0,0.0,0.0,0.0,30.3,48.7
2023-03-25T08:00,8.4,76,4.4,0.00,2,58,64,0,0,42.0,13.0,29.0,0.0,31.6,49.1
2023-03-25T09:00,9.3,74,5.0,0.00,1,37,41,0,0,138.0,48.0,90.0,160.0,30.2,46.9
2023-03-25T10:00,10.2,69,4.7,0.20,51,80,83,8,0,264.0,114.0,150.0,244.0,38.3,55.7
2023-03-25T11:00,10.7,67,4.8,0.30,51,72,53,34,14,298.0,118.0,180.0,254.4,33.8,49.6
2023-03-25T12:00,11.5,62,4.5,0.10,51,54,34,39,0,415.0,284.0,131.0,351.0,34.0,49.9
2023-03-25T13:00,12.0,60,4.5,0.00,2,53,27,48,0,419.0,286.0,133.0,472.9,33.1,47.9
2023-03-25T14:00,12.6,58,4.5,0.00,1,47,24,42,0,427.0,284.0,143.0,435.0,31.7,45.7
2023-03-25T15:00,13.2,54,4.1,0.00,1,48,29,37,0,519.0,384.0,135.0,537.8,27.7,40.3
2023-03-25T16:00,13.2,52,3.6,0.00,2,57,35,35,14,433.0,321.0,112.0,641.4,25.7,37.9
2023-03-25T17:00,12.8,55,4.0,0.00,2,69,23,31,100,269.0,155.0,114.0,493.4,24.4,37.2
2023-03-25T18:00,12.2,58,4.1,0.00,2,62,16,29,100,177.0,107.0,70.0,379.2,20.2,32.7
2023-03-25T19:00,11.3,61,4.1,0.00,2,52,14,16,98,62.0,29.0,33.0,307.3,17.6,30.2
2023-03-25T20:00,9.8,75,5.6,0.00,1,46,9,14,97,2.0,0.0,2.0,12.0,17.3,30.2
2023-03-25T21:00,9.2,81,6.0,0.00,2,57,5,38,99,0.0,0.0,0.0,0.0,17.3,30.1
2023-03-25T22:00,8.8,86,6.6,0.00,3,81,7,78,92,0.0,0.0,0.0,0.0,17.1,29.3
2023-03-25T23:00,8.5,90,6.9,0.00,2,76,0,77,100,0.0,0.0,0.0,0.0,9.6,20.7
2023-03-26T00:00,7.9,94,7.0,0.00,3,86,4,87,100,0.0,0.0,0.0,0.0,7.9,17.6
2023-03-26T01:00,7.7,95,6.9,0.00,3,86,5,86,100,0.0,0.0,0.0,0.0,8.2,17.1
2023-03-26T02:00,7.5,95,6.8,0.30,51,95,16,85,100,0.0,0.0,0.0,0.0,10.0,20.1
2023-03-26T03:00,7.4,95,6.6,0.40,51,93,8,93,100,0.0,0.0,0.0,0.0,10.7,22.0
2023-03-26T04:00,7.5,94,6.6,0.50,53,100,41,100,100,0.0,0.0,0.0,0.0,10.5,20.9
2023-03-26T05:00,7.6,94,6.8,0.70,53,100,99,100,100,0.0,0.0,0.0,0.0,8.4,17.6
2023-03-26T06:00,7.6,94,6.7,1.10,55,100,98,100,100,0.0,0.0,0.0,0.0,6.4,13.6
2023-03-26T07:00,7.6,92,6.4,1.50,61,100,100,100,100,0.0,0.0,0.0,0.0,3.7,8.9
2023-03-26T08:00,7.7,90,6.2,1.40,61,100,96,100,100,8.0,0.0,8.0,0.0,1.5,3.4
2023-03-26T09:00,7.9,88,6.1,0.90,53,100,90,100,100,40.0,0.0,40.0,0.0,2.9,3.4
2023-03-26T10:00,8.1,87,6.0,0.70,53,100,92,100,100,82.0,0.0,82.0,0.0,8.0,10.9
2023-03-26T11:00,8.5,87,6.5,0.60,53,100,97,100,100,154.0,2.0,152.0,2.0,12.0,17.0
2023-03-26T12:00,8.5,87,6.4,1.00,55,100,70,100,99,143.0,0.0,143.0,1.2,18.3,26.7
2023-03-26T13:00,8.3,85,5.8,0.40,51,100,98,86,100,167.0,20.0,147.0,11.2,21.5,32.2
2023-03-26T14:00,8.8,86,6.5,0.20,51,100,96,11,100,346.0,80.0,266.0,65.4,20.8,31.5
2023-03-26T15:00,9.6,84,6.9,0.10,51,76,60,6,61,465.0,256.0,209.0,270.8,21.6,30.8
2023-03-26T16:00,9.5,78,5.8,0.10,51,48,34,28,1,394.0,255.0,139.0,459.4,21.6,30.3
2023-03-26T17:00,9.2,73,4.5,0.10,51,61,58,14,0,329.0,231.0,98.0,525.3,21.1,29.8
2023-03-26T18:00,8.5,70,3.4,0.00,2,79,79,13,0,182.0,111.0,71.0,485.0,20.0,29.8
2023-03-26T19:00,7.6,68,2.1,0.00,1,47,51,2,0,70.0,34.0,36.0,324.2,19.3,30.4
2023-03-26T20:00,6.8,68,1.3,0.00,1,27,29,2,0,2.0,0.0,2.0,16.9,17.1,28.1
2023-03-26T21:00,6.0,70,1.0,0.00,0,7,7,1,0,0.0,0.0,0.0,0.0,14.8,25.6
2023-03-26T22:00,5.2,73,0.8,0.00,0,1,1,0,0,0.0,0.0,0.0,0.0,13.5,24.5
2023-03-26T23:00,4.6,77,0.8,0.00,0,8,8,1,0,0.0,0.0,0.0,0.0,11.7,22.7
2023-03-27T00:00,4.0,80,0.9,0.00,0,4,2,4,0,0.0,0.0,0.0,0.0,11.8,22.8
2023-03-27T01:00,3.5,83,1.0,0.00,0,3,2,2,0,0.0,0.0,0.0,0.0,11.9,22.9
2023-03-27T02:00,3.0,87,1.0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,11.6,22.7
2023-03-27T03:00,2.5,90,1.0,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,11.7,22.7
2023-03-27T04:00,2.1,91,0.8,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,11.5,22.4
2023-03-27T05:00,1.9,92,0.7,0.00,0,4,0,7,0,0.0,0.0,0.0,0.0,11.8,22.3
2023-03-27T06:00,1.6,92,0.5,0.00,0,4,0,7,0,0.0,0.0,0.0,0.0,11.8,22.3
2023-03-27T07:00,1.4,92,0.3,0.00,0,7,2,8,0,1.0,0.0,1.0,0.0,10.8,20.9
2023-03-27T08:00,2.2,89,0.5,0.00,0,4,1,5,0,70.0,40.0,30.0,0.0,11.0,18.4
2023-03-27T09:00,3.7,82,0.9,0.00,0,4,2,3,0,220.0,154.0,66.0,472.0,10.5,14.5
2023-03-27T10:00,5.2,72,0.7,0.00,0,4,4,1,0,382.0,299.0,83.0,663.7,9.5,12.2
2023-03-27T11:00,6.5,61,-0.5,0.00,0,15,8,12,1,523.0,430.0,93.0,784.4,8.6,10.8
2023-03-27T12:00,7.5,52,-1.6,0.00,2,76,41,65,0,623.0,514.0,109.0,840.9,11.8,14.9
2023-03-27T13:00,8.3,45,-2.8,0.00,3,100,67,96,0,652.0,520.0,132.0,835.9,11.4,14.6
2023-03-27T14:00,8.6,44,-3.0,0.00,3,85,28,100,0,550.0,354.0,196.0,676.5,10.2,13.0
2023-03-27T15:00,8.9,42,-3.2,0.00,3,100,63,98,0,486.0,246.0,240.0,469.1,9.7,12.3
2023-03-27T16:00,8.8,43,-3.1,0.00,3,84,29,96,0,336.0,121.0,215.0,311.3,8.5,11.1
2023-03-27T17:00,8.7,44,-2.9,0.00,2,59,9,85,0,247.0,72.0,175.0,195.0,6.6,8.7
2023-03-27T18:00,8.3,47,-2.3,0.00,2,73,40,61,0,136.0,25.0,111.0,123.9,4.8,6.2
2023-03-27T19:00,7.6,54,-1.1,0.00,0,5,3,3,0,70.0,23.0,47.0,125.4,5.8,9.3
2023-03-27T20:00,6.2,62,-0.7,0.00,0,4,2,2,2,3.0,1.0,2.0,14.7,6.8,14.7
2023-03-27T21:00,5.0,68,-0.4,0.00,0,10,4,8,6,0.0,0.0,0.0,0.0,8.9,20.4
2023-03-27T22:00,4.4,74,0.1,0.00,0,2,0,2,2,0.0,0.0,0.0,0.0,10.6,22.9
2023-03-27T23:00,3.9,78,0.5,0.00,0,4,0,1,11,0.0,0.0,0.0,0.0,12.5,25.1
2023-03-28T00:00,3.7,81,0.7,0.00,0,19,0,0,62,0.0,0.0,0.0,0.0,12.7,26.0
2023-03-28T01:00,3.7,80,0.6,0.00,1,35,1,6,100,0.0,0.0,0.0,0.0,13.4,26.7
2023-03-28T02:00,4.1,76,0.2,0.00,1,36,7,0,99,0.0,0.0,0.0,0.0,14.8,28.2
2023-03-28T03:00,4.7,71,-0.1,0.00,2,80,45,16,99,0.0,0.0,0.0,0.0,16.2,29.2
2023-03-28T04:00,5.3,68,-0.2,0.00,3,100,81,77,100,0.0,0.0,0.0,0.0,17.0,29.9
2023-03-28T05:00,5.6,67,-0.0,0.00,3,100,89,99,100,0.0,0.0,0.0,0.0,18.4,30.5
2023-03-28T06:00,5.8,68,0.3,0.00,3,100,77,100,100,0.0,0.0,0.0,0.0,19.5,32.1
2023-03-28T07:00,6.0,71,1.1,0.00,3,100,94,100,100,0.0,0.0,0.0,0.0,19.4,32.2
2023-03-28T08:00,6.2,83,3.5,0.40,51,100,100,100,67,16.0,0.0,16.0,0.0,19.2,31.3
2023-03-28T09:00,6.8,87,4.8,0.40,51,100,100,100,98,40.0,0.0,40.0,0.0,19.1,31.3
2023-03-28T10:00,7.4,88,5.5,0.20,51,100,51,99,100,62.0,1.0,61.0,1.2,19.1,31.7
2023-03-28T11:00,8.0,85,5.7,0.10,51,100,18,95,99,114.0,0.0,114.0,1.0,16.9,26.8
2023-03-28T12:00,8.4,79,5.0,0.20,51,95,7,99,99,174.0,4.0,170.0,2.8,20.0,31.2
2023-03-28T13:00,7.8,75,3.7,0.50,53,85,0,93,97,134.0,9.0,125.0,10.8,21.7,34.7
2023-03-28T14:00,7.6,76,3.5,0.90,53,73,0,96,51,84.0,3.0,81.0,7.7,21.3,33.0
2023-03-28T15:00,8.4,75,4.3,0.40,51,82,20,82,48,151.0,29.0,122.0,24.1,22.7,34.2
2023-03-28T16:00,9.0,73,4.3,0.00,3,100,28,87,89,181.0,35.0,146.0,56.4,27.8,41.6
2023-03-28T17:00,8.9,71,3.9,0.00,3,100,25,98,89,137.0,38.0,99.0,80.5,22.7,35.5
2023-03-28T18:00,8.8,69,3.4,0.00,3,100,95,100,7,58.0,6.0,52.0,57.4,22.9,37.3
2023-03-28T19:00,8.7,69,3.3,0.00,3,100,100,91,0,14.0,0.0,14.0,7.2,21.8,36.3
2023-03-28T20:00,8.3,70,3.2,0.00,3,100,100,36,0,1.0,0.0,1.0,0.0,21.7,35.5
2023-03-28T21:00,8.3,74,3.9,0.00,3,87,95,2,0,0.0,0.0,0.0,0.0,20.1,33.7
2023-03-28T22:00,8.5,77,4.8,0.00,3,89,99,0,1,0.0,0.0,0.0,0.0,17.8,30.9
2023-03-28T23:00,8.7,81,5.6,0.00,3,100,99,0,87,0.0,0.0,0.0,0.0,15.8,27.4
2023-03-29T00:00,8.8,85,6.5,0.00,3,100,98,0,100,0.0,0.0,0.0,0.0,13.7,23.9
2023-03-29T01:00,8.8,91,7.4,0.00,3,100,88,0,99,0.0,0.0,0.0,0.0,12.8,23.2
2023-03-29T02:00,8.9,95,8.1,0.00,3,100,98,1,99,0.0,0.0,0.0,0.0,12.9,24.2
2023-03-29T03:00,8.9,97,8.5,0.00,3,86,59,4,100,0.0,0.0,0.0,0.0,11.5,22.9
2023-03-29T04:00,8.9,98,8.6,0.00,3,81,52,7,100,0.0,0.0,0.0,0.0,11.4,22.9
2023-03-29T05:00,9.1,98,8.7,0.00,3,100,100,39,78,0.0,0.0,0.0,0.0,12.1,23.4
2023-03-29T06:00,9.1,97,8.7,0.00,3,100,100,63,17,0.0,0.0,0.0,0.0,11.7,21.7
2023-03-29T07:00,9.3,97,8.9,0.00,3,100,100,79,61,1.0,0.0,1.0,0.0,12.2,22.2
2023-03-29T08:00,9.6,98,9.2,0.00,3,100,100,35,100,28.0,1.0,27.0,2.8,13.2,22.7
2023-03-29T09:00,10.6,94,9.6,0.00,3,100,100,40,97,90.0,7.0,83.0,17.3,16.6,23.4
2023-03-29T10:00,11.4,92,10.2,0.00,3,100,100,26,99,125.0,8.0,117.0,23.1,17.2,23.9
2023-03-29T11:00,11.8,92,10.5,0.00,3,100,100,55,100,113.0,10.0,103.0,19.1,18.4,25.2
2023-03-29T12:00,12.2,90,10.5,0.10,51,100,100,79,100,142.0,5.0,137.0,13.5,23.9,33.9
2023-03-29T13:00,12.8,86,10.4,0.10,51,100,100,44,100,132.0,6.0,126.0,6.6,23.7,34.6
2023-03-29T14:00,13.9,78,10.0,0.00,3,100,60,45,100,295.0,33.0,262.0,25.3,26.6,38.8
2023-03-29T15:00,14.3,74,9.7,0.00,3,100,70,29,100,343.0,89.0,254.0,98.4,27.1,39.1
2023-03-29T16:00,14.3,72,9.4,0.00,3,84,56,7,97,299.0,61.0,238.0,131.4,23.2,34.5
2023-03-29T17:00,14.0,74,9.4,0.00,3,86,61,4,96,207.0,50.0,157.0,114.4,20.8,32.2
2023-03-29T18:00,13.6,74,9.0,0.00,3,80,54,4,98,121.0,22.0,99.0,98.3,20.8,33.0
2023-03-29T19:00,13.3,75,8.9,0.00,3,93,65,21,72,41.0,3.0,38.0,47.5,19.2,32.2
2023-03-29T20:00,12.4,78,8.7,0.50,53,100,68,49,42,2.0,0.0,2.0,1.9,18.4,31.4
2023-03-29T21:00,12.0,83,9.2,0.40,51,100,91,54,51,0.0,0.0,0.0,0.0,21.1,36.4
2023-03-29T22:00,12.2,85,9.7,0.00,3,100,100,57,5,0.0,0.0,0.0,0.0,26.5,43.7
2023-03-29T23:00,12.4,86,10.1,0.00,3,89,71,37,11,0.0,0.0,0.0,0.0,26.7,43.6
2023-03-30T00:00,12.2,88,10.3,0.10,51,100,90,38,3,0.0,0.0,0.0,0.0,27.6,45.2
