time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,temperature_2m,relativehumidity_2m,rain,weathercode,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,windspeed_10m,vapor_pressure_deficit,solar_irrad
2022-04-11 16:00:00+00:00,427.0,320.0,107.0,462.7,33.9,36.0,0.0,0.0,18.0,0.0,26.0,7.0,4.5,3.41,77.087
2022-04-11 17:00:00+00:00,310.0,213.0,97.0,430.4,33.5,37.0,0.0,0.0,19.0,0.0,31.0,0.0,1.8,3.2800000000000002,105.372
2022-04-11 18:00:00+00:00,150.0,97.0,53.0,362.3,32.6,41.0,0.0,0.0,16.0,0.0,26.0,0.0,2.8,2.89,6.81
2022-04-11 19:00:00+00:00,21.0,10.0,11.0,90.7,32.1,43.0,0.0,0.0,19.0,0.0,31.0,0.0,1.9,2.74,0.051
2022-04-11 20:00:00+00:00,0.0,0.0,0.0,0.0,31.4,45.0,0.0,0.0,10.0,0.0,17.0,0.0,3.6,2.51,0.054
2022-04-11 21:00:00+00:00,0.0,0.0,0.0,0.0,30.9,46.0,0.0,0.0,4.0,0.0,6.0,0.0,6.4,2.42,0.048
2022-04-11 22:00:00+00:00,0.0,0.0,0.0,0.0,29.7,50.0,0.0,0.0,4.0,0.0,7.0,0.0,8.2,2.08,0.046
2022-04-11 23:00:00+00:00,0.0,0.0,0.0,0.0,28.7,53.0,0.0,0.0,10.0,0.0,13.0,6.0,7.4,1.83,0.046
2022-04-12 00:00:00+00:00,0.0,0.0,0.0,0.0,28.2,55.0,0.0,0.0,5.0,0.0,7.0,4.0,6.9,1.72,0.039
2022-04-12 01:00:00+00:00,0.0,0.0,0.0,0.0,27.4,59.0,0.0,0.0,6.0,0.0,8.0,5.0,6.3,1.51,0.037
2022-04-12 02:00:00+00:00,0.0,0.0,0.0,0.0,27.1,61.0,0.0,0.0,6.0,0.0,5.0,9.0,5.7,1.4100000000000001,0.034
2022-04-12 03:00:00+00:00,0.0,0.0,0.0,0.0,26.6,63.0,0.0,0.0,9.0,0.0,3.0,23.0,4.5,1.29,0.035
2022-04-12 04:00:00+00:00,0.0,0.0,0.0,0.0,26.0,66.0,0.0,0.0,4.0,0.0,0.0,12.0,3.4,1.15,0.032
2022-04-12 05:00:00+00:00,0.0,0.0,0.0,0.0,25.6,68.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5,1.04,0.061
2022-04-12 06:00:00+00:00,0.0,0.0,0.0,0.0,25.3,70.0,0.0,0.0,2.0,0.0,3.0,0.0,3.9,0.98,18.043
2022-04-12 07:00:00+00:00,42.0,21.0,21.0,158.1,25.2,71.0,0.0,0.0,2.0,0.0,4.0,0.0,3.1,0.9400000000000001,82.338
2022-04-12 08:00:00+00:00,237.0,165.0,72.0,529.7,27.1,65.0,0.0,0.0,2.0,0.0,3.0,0.0,2.2,1.27,242.559
2022-04-12 09:00:00+00:00,478.0,378.0,100.0,707.5,30.1,54.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.9500000000000002,535.044
2022-04-12 10:00:00+00:00,668.0,548.0,120.0,757.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.49,714.633
2022-04-12 11:00:00+00:00,872.0,742.0,130.0,855.3,33.8,41.0,0.0,0.0,1.0,0.0,2.0,0.0,4.1,3.11,842.931
2022-04-12 12:00:00+00:00,853.0,707.0,146.0,740.1,34.9,35.0,0.0,0.0,11.0,0.0,19.0,0.0,5.1,3.64,880.316
2022-04-12 13:00:00+00:00,803.0,626.0,177.0,638.0,35.1,34.0,0.0,0.0,16.0,0.0,26.0,0.0,6.5,3.75,840.241
2022-04-12 14:00:00+00:00,707.0,506.0,201.0,536.2,34.9,31.0,0.0,0.0,14.0,0.0,24.0,0.0,7.6,3.84,719.771
2022-04-12 15:00:00+00:00,664.0,513.0,151.0,607.0,35.1,31.0,0.0,1.0,22.0,0.0,36.0,0.0,8.3,3.89,514.575
2022-04-12 16:00:00+00:00,499.0,373.0,126.0,538.8,35.0,31.0,0.0,0.0,20.0,0.0,33.0,0.0,8.7,3.89,286.845
2022-04-12 17:00:00+00:00,415.0,323.0,92.0,651.7,34.7,31.0,0.0,0.0,14.0,0.0,21.0,6.0,6.6,3.81,85.913
2022-04-12 18:00:00+00:00,167.0,114.0,53.0,424.4,33.3,36.0,0.0,0.0,11.0,0.0,9.0,18.0,5.5,3.26,8.075
2022-04-12 19:00:00+00:00,21.0,10.0,11.0,90.3,31.9,40.0,0.0,0.0,10.0,0.0,8.0,17.0,6.9,2.83,0.063
2022-04-12 20:00:00+00:00,0.0,0.0,0.0,0.0,30.2,46.0,0.0,0.0,6.0,0.0,5.0,10.0,8.4,2.33,0.051
2022-04-12 21:00:00+00:00,0.0,0.0,0.0,0.0,28.7,51.0,0.0,0.0,2.0,0.0,3.0,0.0,8.7,1.9300000000000002,0.052
2022-04-12 22:00:00+00:00,0.0,0.0,0.0,0.0,27.7,55.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,1.6600000000000001,0.054
2022-04-12 23:00:00+00:00,0.0,0.0,0.0,0.0,27.3,57.0,0.0,0.0,1.0,0.0,2.0,0.0,6.2,1.57,0.047
2022-04-13 00:00:00+00:00,0.0,0.0,0.0,0.0,27.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1.62,0.045
2022-04-13 01:00:00+00:00,0.0,0.0,0.0,0.0,26.9,59.0,0.0,0.0,1.0,0.0,1.0,0.0,5.4,1.47,0.045
2022-04-13 02:00:00+00:00,0.0,0.0,0.0,0.0,26.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,1.33,0.043
2022-04-13 03:00:00+00:00,0.0,0.0,0.0,0.0,26.2,63.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.26,0.041
2022-04-13 04:00:00+00:00,0.0,0.0,0.0,0.0,25.8,65.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.16,0.037
2022-04-13 05:00:00+00:00,0.0,0.0,0.0,0.0,25.4,66.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.09,0.089
2022-04-13 06:00:00+00:00,0.0,0.0,0.0,0.0,25.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.99,18.338
2022-04-13 07:00:00+00:00,43.0,23.0,20.0,171.3,24.9,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.93,85.522
2022-04-13 08:00:00+00:00,244.0,171.0,73.0,544.2,27.1,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.25,241.726
2022-04-13 09:00:00+00:00,484.0,384.0,100.0,715.6,30.3,52.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.06,543.973
2022-04-13 10:00:00+00:00,702.0,584.0,118.0,804.5,32.6,43.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.81,746.624
2022-04-13 11:00:00+00:00,866.0,735.0,131.0,845.6,34.4,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.46,885.731
2022-04-13 12:00:00+00:00,867.0,692.0,175.0,723.4,35.5,32.0,0.0,0.0,3.0,0.0,5.0,0.0,0.8,3.93,943.826
2022-04-13 13:00:00+00:00,848.0,670.0,178.0,682.1,36.4,29.0,0.0,0.0,3.0,0.0,5.0,0.0,1.8,4.34,938.259
2022-04-13 14:00:00+00:00,840.0,698.0,142.0,739.0,36.6,27.0,0.0,0.0,6.0,0.0,10.0,0.0,2.3,4.45,791.531
2022-04-13 15:00:00+00:00,678.0,533.0,145.0,630.2,36.7,26.0,0.0,0.0,5.0,0.0,9.0,0.0,3.1,4.54,590.594
2022-04-13 16:00:00+00:00,499.0,377.0,122.0,544.1,36.2,27.0,0.0,0.0,5.0,0.0,9.0,0.0,3.6,4.4,348.459
2022-04-13 17:00:00+00:00,330.0,230.0,100.0,463.4,35.5,28.0,0.0,0.0,8.0,0.0,14.0,0.0,0.8,4.14,106.18
2022-04-13 18:00:00+00:00,178.0,119.0,59.0,441.7,34.2,33.0,0.0,0.0,6.0,0.0,10.0,0.0,1.5,3.6,12.927
2022-04-13 19:00:00+00:00,23.0,10.0,13.0,89.9,32.7,38.0,0.0,0.0,6.0,0.0,10.0,0.0,4.6,3.07,0.07
2022-04-13 20:00:00+00:00,0.0,0.0,0.0,0.0,31.1,43.0,0.0,0.0,8.0,0.0,13.0,0.0,7.6,2.5700000000000003,0.058
2022-04-13 21:00:00+00:00,0.0,0.0,0.0,0.0,30.3,45.0,0.0,0.0,2.0,0.0,3.0,0.0,8.7,2.36,0.058
2022-04-13 22:00:00+00:00,0.0,0.0,0.0,0.0,30.5,43.0,0.0,0.0,1.0,0.0,1.0,0.0,7.7,2.49,0.048
2022-04-13 23:00:00+00:00,0.0,0.0,0.0,0.0,29.4,47.0,0.0,0.0,1.0,0.0,1.0,0.0,6.4,2.18,0.048
2022-04-14 00:00:00+00:00,0.0,0.0,0.0,0.0,28.5,51.0,0.0,0.0,1.0,0.0,1.0,0.0,5.7,1.92,0.05
2022-04-14 01:00:00+00:00,0.0,0.0,0.0,0.0,27.7,54.0,0.0,0.0,1.0,0.0,1.0,0.0,5.3,1.71,0.048
2022-04-14 02:00:00+00:00,0.0,0.0,0.0,0.0,27.6,53.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.75,0.043
2022-04-14 03:00:00+00:00,0.0,0.0,0.0,0.0,27.1,55.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.6099999999999999,0.042
2022-04-14 04:00:00+00:00,0.0,0.0,0.0,0.0,26.6,57.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.49,0.036
2022-04-14 05:00:00+00:00,0.0,0.0,0.0,0.0,26.2,59.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.4,0.101
2022-04-14 06:00:00+00:00,0.0,0.0,0.0,0.0,25.8,61.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.3,19.647
2022-04-14 07:00:00+00:00,44.0,23.0,21.0,169.6,25.7,63.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.22,87.913
2022-04-14 08:00:00+00:00,245.0,172.0,73.0,542.9,27.7,59.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.53,226.664
2022-04-14 09:00:00+00:00,486.0,387.0,99.0,718.1,30.8,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.18,471.395
2022-04-14 10:00:00+00:00,701.0,583.0,118.0,800.9,32.9,44.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.79,656.376
2022-04-14 11:00:00+00:00,838.0,685.0,153.0,786.6,34.6,38.0,0.0,0.0,7.0,1.0,10.0,0.0,3.0,3.39,787.099
2022-04-14 12:00:00+00:00,687.0,528.0,159.0,551.2,35.1,35.0,0.0,0.0,11.0,0.0,18.0,0.0,4.4,3.65,825.082
2022-04-14 13:00:00+00:00,716.0,489.0,227.0,497.3,35.6,33.0,0.0,0.0,13.0,0.0,22.0,0.0,5.7,3.87,722.582
2022-04-14 14:00:00+00:00,749.0,570.0,179.0,603.0,35.9,31.0,0.0,0.0,13.0,0.0,20.0,4.0,6.4,4.09,331.192
2022-04-14 15:00:00+00:00,691.0,546.0,145.0,645.0,36.1,30.0,0.0,0.0,17.0,0.0,22.0,14.0,7.1,4.18,372.051
2022-04-14 16:00:00+00:00,417.0,284.0,133.0,409.5,35.4,31.0,0.0,0.0,12.0,0.0,14.0,11.0,7.9,3.9699999999999998,311.626
2022-04-14 17:00:00+00:00,386.0,303.0,83.0,609.6,35.1,32.0,0.0,0.0,9.0,0.0,13.0,4.0,4.6,3.87,108.214
2022-04-14 18:00:00+00:00,177.0,114.0,63.0,421.8,34.2,35.0,0.0,0.0,12.0,0.0,19.0,3.0,4.1,3.48,12.374
2022-04-14 19:00:00+00:00,21.0,9.0,12.0,80.6,32.8,39.0,0.0,0.0,17.0,0.0,16.0,24.0,6.3,3.02,0.077
2022-04-14 20:00:00+00:00,0.0,0.0,0.0,0.0,31.2,45.0,0.0,0.0,7.0,0.0,9.0,5.0,7.9,2.52,0.067
2022-04-14 21:00:00+00:00,0.0,0.0,0.0,0.0,30.1,48.0,0.0,0.0,8.0,0.0,12.0,4.0,7.9,2.22,0.062
2022-04-14 22:00:00+00:00,0.0,0.0,0.0,0.0,29.0,52.0,0.0,0.0,3.0,0.0,4.0,1.0,7.4,1.9100000000000001,0.057
2022-04-14 23:00:00+00:00,0.0,0.0,0.0,0.0,28.2,56.0,0.0,0.0,5.0,0.0,8.0,0.0,7.1,1.7000000000000002,0.056
2022-04-15 00:00:00+00:00,0.0,0.0,0.0,0.0,27.7,59.0,0.0,0.0,1.0,0.0,2.0,0.0,6.4,1.54,0.05
2022-04-15 01:00:00+00:00,0.0,0.0,0.0,0.0,27.6,59.0,0.0,0.0,3.0,0.0,4.0,3.0,5.6,1.51,0.043
2022-04-15 02:00:00+00:00,0.0,0.0,0.0,0.0,27.5,59.0,0.0,0.0,8.0,0.0,4.0,20.0,4.8,1.5,0.038
2022-04-15 03:00:00+00:00,0.0,0.0,0.0,0.0,27.2,61.0,0.0,0.0,11.0,0.0,1.0,33.0,4.3,1.4,0.039
2022-04-15 04:00:00+00:00,0.0,0.0,0.0,0.0,26.8,63.0,0.0,0.0,15.0,0.0,2.0,47.0,3.7,1.3,0.034
2022-04-15 05:00:00+00:00,0.0,0.0,0.0,0.0,26.4,65.0,0.0,0.0,16.0,0.0,3.0,48.0,4.2,1.2,0.163
2022-04-15 06:00:00+00:00,0.0,0.0,0.0,0.0,26.0,67.0,0.0,0.0,11.0,0.0,0.0,36.0,3.8,1.1,24.461
2022-04-15 07:00:00+00:00,46.0,24.0,22.0,175.1,25.8,70.0,0.0,0.0,1.0,0.0,1.0,0.0,4.6,1.01,92.587
2022-04-15 08:00:00+00:00,251.0,178.0,73.0,557.2,28.1,63.0,0.0,0.0,5.0,0.0,1.0,15.0,3.6,1.3900000000000001,232.915
2022-04-15 09:00:00+00:00,483.0,384.0,99.0,709.5,30.8,54.0,0.0,0.0,13.0,0.0,2.0,39.0,4.3,2.03,508.139
2022-04-15 10:00:00+00:00,706.0,591.0,115.0,809.8,32.9,47.0,0.0,0.0,11.0,0.0,1.0,35.0,3.1,2.67,693.431
2022-04-15 11:00:00+00:00,873.0,745.0,128.0,854.0,34.7,41.0,0.0,0.0,4.0,0.0,2.0,9.0,2.3,3.2800000000000002,822.365
2022-04-15 12:00:00+00:00,858.0,711.0,147.0,741.3,35.7,36.0,0.0,0.0,4.0,0.0,7.0,0.0,3.9,3.75,887.933
2022-04-15 13:00:00+00:00,680.0,467.0,213.0,474.4,35.7,35.0,0.0,0.0,13.0,0.0,19.0,5.0,5.2,3.81,841.439
2022-04-15 14:00:00+00:00,838.0,688.0,150.0,727.2,36.4,32.0,0.0,0.0,13.0,0.0,20.0,4.0,5.0,4.13,731.757
2022-04-15 15:00:00+00:00,708.0,567.0,141.0,669.3,36.5,31.0,0.0,0.0,13.0,0.0,20.0,4.0,5.0,4.2,533.439
2022-04-15 16:00:00+00:00,494.0,377.0,117.0,543.1,36.1,31.0,0.0,0.0,13.0,0.0,21.0,0.0,5.4,4.11,315.851
2022-04-15 17:00:00+00:00,356.0,251.0,105.0,504.3,35.6,32.0,0.0,0.0,13.0,0.0,21.0,0.0,3.2,3.96,128.123
2022-04-15 18:00:00+00:00,159.0,96.0,63.0,354.1,34.8,36.0,0.0,0.0,18.0,0.0,30.0,0.0,2.6,3.59,17.295
2022-04-15 19:00:00+00:00,19.0,8.0,11.0,71.3,33.8,41.0,0.0,0.0,14.0,0.0,23.0,0.0,6.8,3.12,0.071
2022-04-15 20:00:00+00:00,0.0,0.0,0.0,0.0,33.0,41.0,0.0,0.0,12.0,0.0,20.0,0.0,6.6,2.98,0.063
2022-04-15 21:00:00+00:00,0.0,0.0,0.0,0.0,32.4,41.0,0.0,0.0,10.0,0.0,17.0,0.0,8.3,2.85,0.06
2022-04-15 22:00:00+00:00,0.0,0.0,0.0,0.0,31.4,44.0,0.0,0.0,10.0,0.0,16.0,0.0,7.3,2.58,0.057
2022-04-15 23:00:00+00:00,0.0,0.0,0.0,0.0,29.8,50.0,0.0,0.0,8.0,0.0,13.0,0.0,6.2,2.12,0.055
2022-04-16 00:00:00+00:00,0.0,0.0,0.0,0.0,28.7,54.0,0.0,0.0,8.0,0.0,14.0,0.0,5.7,1.79,0.048
2022-04-16 01:00:00+00:00,0.0,0.0,0.0,0.0,27.9,58.0,0.0,0.0,5.0,0.0,8.0,0.0,5.0,1.58,0.054
2022-04-16 02:00:00+00:00,0.0,0.0,0.0,0.0,28.5,55.0,0.0,0.0,4.0,0.0,6.0,0.0,4.5,1.76,0.049
2022-04-16 03:00:00+00:00,0.0,0.0,0.0,0.0,28.1,57.0,0.0,0.0,4.0,0.0,6.0,0.0,4.2,1.63,0.045
2022-04-16 04:00:00+00:00,0.0,0.0,0.0,0.0,27.6,59.0,0.0,0.0,3.0,0.0,5.0,0.0,3.9,1.51,0.042
2022-04-16 05:00:00+00:00,0.0,0.0,0.0,0.0,27.1,61.0,0.0,0.0,4.0,0.0,6.0,0.0,4.3,1.38,0.089
2022-04-16 06:00:00+00:00,0.0,0.0,0.0,0.0,26.6,64.0,0.0,0.0,1.0,0.0,1.0,0.0,3.1,1.26,25.644
2022-04-16 07:00:00+00:00,46.0,24.0,22.0,173.4,26.5,66.0,0.0,0.0,2.0,0.0,4.0,0.0,2.8,1.17,87.76
2022-04-16 08:00:00+00:00,244.0,172.0,72.0,534.1,28.8,60.0,0.0,0.0,3.0,0.0,5.0,0.0,2.7,1.5899999999999999,208.371
2022-04-16 09:00:00+00:00,487.0,383.0,104.0,704.7,31.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.21,491.259
2022-04-16 10:00:00+00:00,695.0,578.0,117.0,789.9,33.5,45.0,0.0,0.0,1.0,0.0,2.0,0.0,2.5,2.83,681.923
2022-04-16 11:00:00+00:00,820.0,699.0,121.0,799.9,35.1,40.0,0.0,0.0,2.0,0.0,3.0,0.0,1.8,3.4,821.976
2022-04-16 12:00:00+00:00,955.0,813.0,142.0,846.5,36.5,36.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,3.94,876.25
2022-04-16 13:00:00+00:00,979.0,842.0,137.0,854.6,37.0,34.0,0.0,0.0,11.0,0.0,19.0,0.0,5.8,4.16,852.597
2022-04-16 14:00:00+00:00,757.0,603.0,154.0,636.9,36.6,32.0,0.0,0.0,20.0,0.0,33.0,0.0,5.8,4.16,738.957
2022-04-16 15:00:00+00:00,687.0,515.0,172.0,607.5,36.9,31.0,0.0,0.0,13.0,0.0,22.0,0.0,5.2,4.34,551.834
2022-04-16 16:00:00+00:00,524.0,413.0,111.0,594.4,36.4,31.0,0.0,0.0,15.0,0.0,25.0,0.0,5.7,4.2,333.784
2022-04-16 17:00:00+00:00,352.0,255.0,97.0,511.6,36.0,31.0,0.0,1.0,21.0,0.0,35.0,0.0,7.2,4.09,125.822
2022-04-16 18:00:00+00:00,154.0,99.0,55.0,364.1,34.8,35.0,0.0,1.0,21.0,0.0,35.0,1.0,6.1,3.6,8.242
2022-04-16 19:00:00+00:00,21.0,10.0,11.0,88.8,34.1,39.0,0.0,0.0,13.0,0.0,21.0,1.0,7.6,3.2800000000000002,0.073
2022-04-16 20:00:00+00:00,0.0,0.0,0.0,0.0,33.1,41.0,0.0,0.0,11.0,0.0,19.0,0.0,7.6,2.96,0.061
2022-04-16 21:00:00+00:00,0.0,0.0,0.0,0.0,31.9,45.0,0.0,0.0,14.0,0.0,23.0,0.0,6.8,2.61,0.061
2022-04-16 22:00:00+00:00,0.0,0.0,0.0,0.0,30.7,48.0,0.0,0.0,14.0,0.0,23.0,0.0,6.1,2.29,0.056
2022-04-16 23:00:00+00:00,0.0,0.0,0.0,0.0,29.8,50.0,0.0,0.0,11.0,0.0,19.0,0.0,5.4,2.08,0.052
2022-04-17 00:00:00+00:00,0.0,0.0,0.0,0.0,29.1,53.0,0.0,0.0,13.0,0.0,22.0,0.0,5.2,1.9,0.05
2022-04-17 01:00:00+00:00,0.0,0.0,0.0,0.0,29.4,52.0,0.0,0.0,9.0,0.0,15.0,0.0,5.4,1.96,0.048
2022-04-17 02:00:00+00:00,0.0,0.0,0.0,0.0,28.4,58.0,0.0,0.0,11.0,0.0,19.0,0.0,4.1,1.6099999999999999,0.047
2022-04-17 03:00:00+00:00,0.0,0.0,0.0,0.0,28.1,61.0,0.0,0.0,16.0,0.0,27.0,0.0,3.6,1.5,0.044
2022-04-17 04:00:00+00:00,0.0,0.0,0.0,0.0,27.5,64.0,0.0,0.0,11.0,0.0,18.0,0.0,3.8,1.33,0.036
2022-04-17 05:00:00+00:00,0.0,0.0,0.0,0.0,27.0,66.0,0.0,0.0,5.0,0.0,8.0,0.0,4.2,1.21,0.085
2022-04-17 06:00:00+00:00,0.0,0.0,0.0,0.0,26.4,70.0,0.0,0.0,3.0,0.0,5.0,0.0,1.8,1.03,22.057
2022-04-17 07:00:00+00:00,44.0,23.0,21.0,164.5,26.4,72.0,0.0,0.0,2.0,0.0,4.0,0.0,1.5,0.9500000000000001,84.994
2022-04-17 08:00:00+00:00,232.0,161.0,71.0,496.0,28.9,61.0,0.0,0.0,4.0,0.0,6.0,0.0,0.5,1.56,200.043
2022-04-17 09:00:00+00:00,421.0,311.0,110.0,569.9,31.0,53.0,0.0,0.0,4.0,0.0,7.0,0.0,1.1,2.11,554.356
2022-04-17 10:00:00+00:00,641.0,521.0,120.0,710.2,32.4,49.0,0.0,0.0,3.0,0.0,4.0,1.0,0.5,2.47,736.908
2022-04-17 11:00:00+00:00,743.0,596.0,147.0,680.8,33.7,46.0,0.0,0.0,8.0,5.0,5.0,3.0,2.7,2.85,868.09
2022-04-17 12:00:00+00:00,883.0,745.0,138.0,774.8,35.0,42.0,0.0,0.0,13.0,7.0,10.0,1.0,5.5,3.26,919.495
2022-04-17 13:00:00+00:00,917.0,766.0,151.0,776.8,36.0,39.0,0.0,0.0,11.0,0.0,19.0,0.0,6.8,3.61,886.325
2022-04-17 14:00:00+00:00,739.0,574.0,165.0,605.8,36.2,34.0,0.0,0.0,7.0,0.0,12.0,0.0,7.3,3.95,780.436
2022-04-17 15:00:00+00:00,611.0,423.0,188.0,498.6,35.9,34.0,0.0,0.0,17.0,0.0,28.0,0.0,8.1,3.87,500.325
2022-04-17 16:00:00+00:00,486.0,373.0,113.0,536.4,35.6,35.0,0.0,1.0,21.0,0.0,35.0,0.0,8.4,3.8,67.742
2022-04-17 17:00:00+00:00,365.0,279.0,86.0,559.1,34.8,36.0,0.0,0.0,18.0,0.0,30.0,0.0,5.6,3.5700000000000003,158.135
2022-04-17 18:00:00+00:00,151.0,96.0,55.0,352.0,33.8,39.0,0.0,0.0,17.0,0.0,27.0,2.0,3.1,3.22,17.119
2022-04-17 19:00:00+00:00,21.0,9.0,12.0,79.6,33.0,46.0,0.0,0.0,13.0,0.0,18.0,6.0,3.3,2.71,0.066
2022-04-17 20:00:00+00:00,0.0,0.0,0.0,0.0,31.6,47.0,0.0,0.0,13.0,0.0,21.0,2.0,5.8,2.45,0.057
2022-04-17 21:00:00+00:00,0.0,0.0,0.0,0.0,30.3,51.0,0.0,0.0,20.0,0.0,33.0,0.0,7.7,2.12,0.055
2022-04-17 22:00:00+00:00,0.0,0.0,0.0,0.0,29.4,53.0,0.0,0.0,17.0,0.0,29.0,0.0,7.1,1.9100000000000001,0.053
2022-04-17 23:00:00+00:00,0.0,0.0,0.0,0.0,28.4,59.0,0.0,0.0,12.0,0.0,20.0,0.0,7.9,1.6,0.053
2022-04-18 00:00:00+00:00,0.0,0.0,0.0,0.0,27.7,66.0,0.0,0.0,16.0,0.0,27.0,0.0,8.9,1.28,0.053
2022-04-18 01:00:00+00:00,0.0,0.0,0.0,0.0,27.2,71.0,0.0,0.0,7.0,0.0,12.0,0.0,6.9,1.03,0.05
2022-04-18 02:00:00+00:00,0.0,0.0,0.0,0.0,26.7,78.0,0.0,0.0,5.0,0.0,8.0,0.0,4.8,0.78,0.046
2022-04-18 03:00:00+00:00,0.0,0.0,0.0,0.0,25.9,83.0,0.0,0.0,4.0,0.0,6.0,0.0,4.7,0.5700000000000001,0.044
2022-04-18 04:00:00+00:00,0.0,0.0,0.0,0.0,25.3,86.0,0.0,0.0,5.0,1.0,7.0,0.0,5.1,0.45,0.038
2022-04-18 05:00:00+00:00,0.0,0.0,0.0,0.0,25.0,87.0,0.0,0.0,7.0,1.0,8.0,5.0,5.2,0.41000000000000003,0.095
2022-04-18 06:00:00+00:00,0.0,0.0,0.0,0.0,25.2,86.0,0.0,0.0,4.0,1.0,5.0,0.0,4.3,0.45,24.031
2022-04-18 07:00:00+00:00,44.0,20.0,24.0,141.7,25.7,84.0,0.0,0.0,8.0,5.0,6.0,0.0,2.6,0.53,102.769
2022-04-18 08:00:00+00:00,204.0,130.0,74.0,397.4,26.7,77.0,0.0,1.0,22.0,24.0,1.0,0.0,4.8,0.8,227.35
2022-04-18 09:00:00+00:00,395.0,258.0,137.0,470.9,28.1,71.0,0.1,51.0,29.0,26.0,10.0,0.0,6.2,1.09,537.401
2022-04-18 10:00:00+00:00,480.0,281.0,199.0,382.1,29.3,67.0,0.3,51.0,45.0,43.0,10.0,0.0,7.6,1.34,704.986
2022-04-18 11:00:00+00:00,618.0,388.0,230.0,442.5,30.6,63.0,0.1,51.0,65.0,66.0,10.0,0.0,9.3,1.63,902.683
2022-04-18 12:00:00+00:00,566.0,309.0,257.0,321.0,31.1,61.0,0.1,51.0,16.0,11.0,10.0,0.0,8.9,1.75,958.133
2022-04-18 13:00:00+00:00,717.0,507.0,210.0,513.7,31.7,60.0,0.0,1.0,44.0,42.0,11.0,0.0,6.8,1.88,916.05
2022-04-18 14:00:00+00:00,713.0,383.0,330.0,403.9,32.7,51.0,0.0,1.0,28.0,24.0,11.0,0.0,5.4,2.4,797.189
2022-04-18 15:00:00+00:00,667.0,458.0,209.0,539.5,33.1,49.0,0.0,0.0,10.0,3.0,8.0,9.0,5.6,2.59,567.089
2022-04-18 16:00:00+00:00,560.0,431.0,129.0,619.3,33.5,46.0,0.0,1.0,20.0,2.0,24.0,14.0,5.6,2.77,458.45
2022-04-18 17:00:00+00:00,344.0,233.0,111.0,466.3,32.7,47.0,0.0,1.0,23.0,1.0,29.0,15.0,6.8,2.64,168.768
2022-04-18 18:00:00+00:00,146.0,83.0,63.0,303.4,31.2,53.0,0.0,1.0,30.0,5.0,37.0,11.0,9.7,2.14,12.881
2022-04-18 19:00:00+00:00,18.0,8.0,10.0,70.5,28.1,66.0,2.1,61.0,36.0,13.0,40.0,1.0,12.5,1.3,0.068
2022-04-18 20:00:00+00:00,0.0,0.0,0.0,0.0,26.2,77.0,1.0,55.0,46.0,19.0,42.0,12.0,14.9,0.79,0.059
2022-04-18 21:00:00+00:00,0.0,0.0,0.0,0.0,25.2,86.0,0.1,51.0,54.0,18.0,47.0,33.0,8.5,0.45,0.045
2022-04-18 22:00:00+00:00,0.0,0.0,0.0,0.0,25.2,85.0,0.7000000000000001,53.0,41.0,7.0,48.0,21.0,6.4,0.47000000000000003,0.017
2022-04-18 23:00:00+00:00,0.0,0.0,0.0,0.0,24.5,89.0,1.3,61.0,40.0,9.0,49.0,9.0,4.7,0.32,0.021
2022-04-19 00:00:00+00:00,0.0,0.0,0.0,0.0,23.6,96.0,1.4,61.0,41.0,4.0,55.0,16.0,3.4,0.1,0.024
2022-04-19 01:00:00+00:00,0.0,0.0,0.0,0.0,23.4,97.0,0.6,53.0,39.0,9.0,42.0,20.0,2.5,0.08,0.023
